flight_date,unique_carrier,flight_num,arr_delay
10/01/2015 0:00,NK,362,-19
11/01/2015 0:00,NK,362,-5
12/01/2015 0:00,NK,362,12
13/01/2015 0:00,NK,362,-16
14/01/2015 0:00,NK,362,
02/01/2015 0:00,NK,363,45
03/01/2015 0:00,NK,363,32
04/01/2015 0:00,NK,363,27
05/01/2015 0:00,NK,363,32
06/01/2015 0:00,NK,363,-20
07/01/2015 0:00,NK,363,-20
08/01/2015 0:00,NK,363,-30
09/01/2015 0:00,NK,363,144
10/01/2015 0:00,NK,363,-4
11/01/2015 0:00,NK,363,-1
12/01/2015 0:00,NK,363,1
13/01/2015 0:00,NK,363,-20
14/01/2015 0:00,NK,363,
02/01/2015 0:00,NK,364,15
03/01/2015 0:00,NK,364,56
04/01/2015 0:00,NK,364,79
05/01/2015 0:00,NK,364,-13
06/01/2015 0:00,NK,364,13
07/01/2015 0:00,NK,364,-13
08/01/2015 0:00,NK,364,-7
09/01/2015 0:00,NK,364,-21
10/01/2015 0:00,NK,364,16
11/01/2015 0:00,NK,364,-9
12/01/2015 0:00,NK,364,-8
13/01/2015 0:00,NK,364,-14
14/01/2015 0:00,NK,364,-14
02/01/2015 0:00,NK,365,-4
03/01/2015 0:00,NK,365,43
04/01/2015 0:00,NK,365,86
05/01/2015 0:00,NK,365,-16
06/01/2015 0:00,NK,365,-3
07/01/2015 0:00,NK,365,-26
08/01/2015 0:00,NK,365,-2
09/01/2015 0:00,NK,365,-25
10/01/2015 0:00,NK,365,6
11/01/2015 0:00,NK,365,5
12/01/2015 0:00,NK,365,-10
13/01/2015 0:00,NK,365,-10
14/01/2015 0:00,NK,365,-11
04/01/2015 0:00,NK,371,112
06/01/2015 0:00,NK,371,3
08/01/2015 0:00,NK,371,-1
11/01/2015 0:00,NK,371,2
13/01/2015 0:00,NK,371,-12
02/01/2015 0:00,NK,372,-15
07/01/2015 0:00,NK,372,44
09/01/2015 0:00,NK,372,13
02/01/2015 0:00,NK,374,29
05/01/2015 0:00,NK,374,94
07/01/2015 0:00,NK,374,1
09/01/2015 0:00,NK,374,3
12/01/2015 0:00,NK,374,-2
14/01/2015 0:00,NK,374,
02/01/2015 0:00,NK,379,-15
03/01/2015 0:00,NK,379,-8
04/01/2015 0:00,NK,379,-12
05/01/2015 0:00,NK,379,-7
06/01/2015 0:00,NK,379,-9
07/01/2015 0:00,NK,379,-3
08/01/2015 0:00,NK,379,0
09/01/2015 0:00,NK,379,2
10/01/2015 0:00,NK,379,-17
11/01/2015 0:00,NK,379,-7
12/01/2015 0:00,NK,379,-11
13/01/2015 0:00,NK,379,-2
14/01/2015 0:00,NK,379,4
02/01/2015 0:00,NK,380,-6
03/01/2015 0:00,NK,380,31
04/01/2015 0:00,NK,380,-18
05/01/2015 0:00,NK,380,119
06/01/2015 0:00,NK,380,7
07/01/2015 0:00,NK,380,26
08/01/2015 0:00,NK,380,43
09/01/2015 0:00,NK,380,29
10/01/2015 0:00,NK,380,12
11/01/2015 0:00,NK,380,2
12/01/2015 0:00,NK,380,4
13/01/2015 0:00,NK,380,-6
14/01/2015 0:00,NK,380,2
02/01/2015 0:00,NK,388,6
03/01/2015 0:00,NK,388,-9
04/01/2015 0:00,NK,388,-11
05/01/2015 0:00,NK,388,42
06/01/2015 0:00,NK,388,13
07/01/2015 0:00,NK,388,0
08/01/2015 0:00,NK,388,41
09/01/2015 0:00,NK,388,2
10/01/2015 0:00,NK,388,4
11/01/2015 0:00,NK,388,9
12/01/2015 0:00,NK,388,5
13/01/2015 0:00,NK,388,-8
14/01/2015 0:00,NK,388,7
02/01/2015 0:00,NK,394,-17
03/01/2015 0:00,NK,394,120
04/01/2015 0:00,NK,394,123
05/01/2015 0:00,NK,394,-1
06/01/2015 0:00,NK,394,18
07/01/2015 0:00,NK,394,2
08/01/2015 0:00,NK,394,-9
09/01/2015 0:00,NK,394,-19
10/01/2015 0:00,NK,394,-21
11/01/2015 0:00,NK,394,3
12/01/2015 0:00,NK,394,105
13/01/2015 0:00,NK,394,-13
14/01/2015 0:00,NK,394,5
02/01/2015 0:00,NK,395,-11
03/01/2015 0:00,NK,395,73
04/01/2015 0:00,NK,395,197
05/01/2015 0:00,NK,395,8
06/01/2015 0:00,NK,395,62
07/01/2015 0:00,NK,395,-42
08/01/2015 0:00,NK,395,-22
09/01/2015 0:00,NK,395,-15
10/01/2015 0:00,NK,395,-20
11/01/2015 0:00,NK,395,-28
12/01/2015 0:00,NK,395,84
13/01/2015 0:00,NK,395,-39
14/01/2015 0:00,NK,395,-36
02/01/2015 0:00,NK,403,23
03/01/2015 0:00,NK,403,25
04/01/2015 0:00,NK,403,66
05/01/2015 0:00,NK,403,33
06/01/2015 0:00,NK,403,16
07/01/2015 0:00,NK,403,21
08/01/2015 0:00,NK,403,20
09/01/2015 0:00,NK,403,21
10/01/2015 0:00,NK,403,-4
11/01/2015 0:00,NK,403,10
12/01/2015 0:00,NK,403,80
13/01/2015 0:00,NK,403,1
14/01/2015 0:00,NK,403,14
02/01/2015 0:00,NK,404,27
03/01/2015 0:00,NK,404,26
04/01/2015 0:00,NK,404,1
05/01/2015 0:00,NK,404,-8
06/01/2015 0:00,NK,404,-1
07/01/2015 0:00,NK,404,7
08/01/2015 0:00,NK,404,12
09/01/2015 0:00,NK,404,22
10/01/2015 0:00,NK,404,-11
11/01/2015 0:00,NK,404,40
12/01/2015 0:00,NK,404,7
13/01/2015 0:00,NK,404,6
14/01/2015 0:00,NK,404,4
02/01/2015 0:00,NK,405,-19
03/01/2015 0:00,NK,405,-12
05/01/2015 0:00,NK,405,-17
07/01/2015 0:00,NK,405,6
09/01/2015 0:00,NK,405,-17
10/01/2015 0:00,NK,405,-1
12/01/2015 0:00,NK,405,-16
14/01/2015 0:00,NK,405,-11
02/01/2015 0:00,NK,407,154
03/01/2015 0:00,NK,407,62
04/01/2015 0:00,NK,407,44
05/01/2015 0:00,NK,407,-5
06/01/2015 0:00,NK,407,-13
07/01/2015 0:00,NK,407,-10
08/01/2015 0:00,NK,407,-20
09/01/2015 0:00,NK,407,-12
10/01/2015 0:00,NK,407,-15
11/01/2015 0:00,NK,407,16
12/01/2015 0:00,NK,407,-4
13/01/2015 0:00,NK,407,6
14/01/2015 0:00,NK,407,2
02/01/2015 0:00,NK,408,19
03/01/2015 0:00,NK,408,33
04/01/2015 0:00,NK,408,66
05/01/2015 0:00,NK,408,28
06/01/2015 0:00,NK,408,11
07/01/2015 0:00,NK,408,-4
08/01/2015 0:00,NK,408,80
09/01/2015 0:00,NK,408,18
10/01/2015 0:00,NK,408,-3
11/01/2015 0:00,NK,408,1
12/01/2015 0:00,NK,408,
13/01/2015 0:00,NK,408,85
14/01/2015 0:00,NK,408,-11
02/01/2015 0:00,NK,409,-7
03/01/2015 0:00,NK,409,18
04/01/2015 0:00,NK,409,33
05/01/2015 0:00,NK,409,51
06/01/2015 0:00,NK,409,1
07/01/2015 0:00,NK,409,-9
08/01/2015 0:00,NK,409,-30
09/01/2015 0:00,NK,409,-1
10/01/2015 0:00,NK,409,-15
11/01/2015 0:00,NK,409,-18
12/01/2015 0:00,NK,409,-11
13/01/2015 0:00,NK,409,10
14/01/2015 0:00,NK,409,16
02/01/2015 0:00,NK,410,21
03/01/2015 0:00,NK,410,15
04/01/2015 0:00,NK,410,6
05/01/2015 0:00,NK,410,-6
06/01/2015 0:00,NK,410,71
07/01/2015 0:00,NK,410,1
08/01/2015 0:00,NK,410,17
09/01/2015 0:00,NK,410,-10
10/01/2015 0:00,NK,410,9
11/01/2015 0:00,NK,410,2
12/01/2015 0:00,NK,410,11
13/01/2015 0:00,NK,410,4
14/01/2015 0:00,NK,410,73
02/01/2015 0:00,NK,416,-13
03/01/2015 0:00,NK,416,15
04/01/2015 0:00,NK,416,44
05/01/2015 0:00,NK,416,-3
06/01/2015 0:00,NK,416,38
07/01/2015 0:00,NK,416,2
08/01/2015 0:00,NK,416,43
09/01/2015 0:00,NK,416,7
10/01/2015 0:00,NK,416,11
11/01/2015 0:00,NK,416,9
12/01/2015 0:00,NK,416,24
13/01/2015 0:00,NK,416,4
14/01/2015 0:00,NK,416,6
02/01/2015 0:00,NK,417,-2
03/01/2015 0:00,NK,417,-12
04/01/2015 0:00,NK,417,12
05/01/2015 0:00,NK,417,64
06/01/2015 0:00,NK,417,50
07/01/2015 0:00,NK,417,18
08/01/2015 0:00,NK,417,
09/01/2015 0:00,NK,417,43
10/01/2015 0:00,NK,417,-10
11/01/2015 0:00,NK,417,-18
12/01/2015 0:00,NK,417,26
13/01/2015 0:00,NK,417,-7
14/01/2015 0:00,NK,417,58
02/01/2015 0:00,NK,424,-12
03/01/2015 0:00,NK,424,4
04/01/2015 0:00,NK,424,-4
05/01/2015 0:00,NK,424,4
06/01/2015 0:00,NK,424,-7
07/01/2015 0:00,NK,424,-5
08/01/2015 0:00,NK,424,7
09/01/2015 0:00,NK,424,-6
10/01/2015 0:00,NK,424,-29
11/01/2015 0:00,NK,424,-9
12/01/2015 0:00,NK,424,4
13/01/2015 0:00,NK,424,-3
14/01/2015 0:00,NK,424,-13
09/01/2015 0:00,OO,5366,13
13/01/2015 0:00,OO,5366,15
07/01/2015 0:00,OO,5366,12
06/01/2015 0:00,OO,5366,-7
08/01/2015 0:00,OO,5366,25
12/01/2015 0:00,OO,5366,1
03/01/2015 0:00,OO,5366,
10/01/2015 0:00,OO,5366,-3
14/01/2015 0:00,OO,5366,9
10/01/2015 0:00,OO,5366,-22
09/01/2015 0:00,OO,5366,-9
14/01/2015 0:00,OO,5366,-2
07/01/2015 0:00,OO,5366,-11
08/01/2015 0:00,OO,5366,24
12/01/2015 0:00,OO,5366,420
02/01/2015 0:00,OO,5366,-18
03/01/2015 0:00,OO,5366,
05/01/2015 0:00,OO,5366,65
13/01/2015 0:00,OO,5366,24
06/01/2015 0:00,OO,5366,-5
11/01/2015 0:00,OO,5367,72
04/01/2015 0:00,OO,5367,6
09/01/2015 0:00,OO,5367,-12
14/01/2015 0:00,OO,5367,-19
07/01/2015 0:00,OO,5367,7
02/01/2015 0:00,OO,5367,-14
10/01/2015 0:00,OO,5367,6
13/01/2015 0:00,OO,5367,42
03/01/2015 0:00,OO,5367,-15
05/01/2015 0:00,OO,5367,-29
08/01/2015 0:00,OO,5367,9
06/01/2015 0:00,OO,5367,-9
12/01/2015 0:00,OO,5367,86
12/01/2015 0:00,OO,5367,178
08/01/2015 0:00,OO,5367,42
07/01/2015 0:00,OO,5367,9
13/01/2015 0:00,OO,5367,134
10/01/2015 0:00,OO,5367,-13
14/01/2015 0:00,OO,5367,-12
09/01/2015 0:00,OO,5367,-13
11/01/2015 0:00,OO,5367,104
06/01/2015 0:00,OO,5367,35
05/01/2015 0:00,OO,5367,-7
04/01/2015 0:00,OO,5367,-6
02/01/2015 0:00,OO,5367,-3
03/01/2015 0:00,OO,5367,-12
09/01/2015 0:00,OO,5369,19
02/01/2015 0:00,OO,5369,-2
03/01/2015 0:00,OO,5369,49
13/01/2015 0:00,OO,5369,165
11/01/2015 0:00,OO,5369,-1
06/01/2015 0:00,OO,5369,70
12/01/2015 0:00,OO,5369,52
08/01/2015 0:00,OO,5369,83
07/01/2015 0:00,OO,5369,74
04/01/2015 0:00,OO,5369,53
14/01/2015 0:00,OO,5369,11
05/01/2015 0:00,OO,5369,222
06/01/2015 0:00,OO,4821,-5
08/01/2015 0:00,OO,4822,27
09/01/2015 0:00,OO,4822,1
12/01/2015 0:00,OO,4822,-4
13/01/2015 0:00,OO,4822,-7
03/01/2015 0:00,OO,4822,137
04/01/2015 0:00,OO,4822,-11
02/01/2015 0:00,OO,4822,1
02/01/2015 0:00,OO,4823,25
03/01/2015 0:00,OO,4823,-4
04/01/2015 0:00,OO,4823,-3
07/01/2015 0:00,OO,4823,-22
06/01/2015 0:00,OO,4823,-7
12/01/2015 0:00,OO,4823,-9
13/01/2015 0:00,OO,4823,34
10/01/2015 0:00,OO,4823,0
11/01/2015 0:00,OO,4823,211
05/01/2015 0:00,OO,4823,-4
09/01/2015 0:00,OO,4823,-13
14/01/2015 0:00,OO,4823,-13
08/01/2015 0:00,OO,4823,-4
06/01/2015 0:00,OO,4823,-5
10/01/2015 0:00,OO,4823,-2
11/01/2015 0:00,OO,4823,181
13/01/2015 0:00,OO,4823,1
09/01/2015 0:00,OO,4824,52
09/01/2015 0:00,OO,4824,48
13/01/2015 0:00,OO,4824,4
06/01/2015 0:00,OO,4824,114
08/01/2015 0:00,OO,4824,12
05/01/2015 0:00,OO,4824,6
07/01/2015 0:00,OO,4824,-4
14/01/2015 0:00,OO,4824,-6
12/01/2015 0:00,OO,4824,-4
03/01/2015 0:00,OO,4824,6
07/01/2015 0:00,OO,4825,2
08/01/2015 0:00,OO,4825,3
05/01/2015 0:00,OO,4825,3
06/01/2015 0:00,OO,4825,-9
13/01/2015 0:00,OO,4825,2
14/01/2015 0:00,OO,4825,-4
09/01/2015 0:00,OO,4825,50
12/01/2015 0:00,OO,4825,-4
11/01/2015 0:00,OO,4825,31
06/01/2015 0:00,OO,4825,-1
14/01/2015 0:00,OO,4825,-6
13/01/2015 0:00,OO,4825,-13
10/01/2015 0:00,OO,4825,-1
11/01/2015 0:00,OO,4825,20
09/01/2015 0:00,OO,4825,98
07/01/2015 0:00,OO,4825,-9
12/01/2015 0:00,OO,4825,7
08/01/2015 0:00,OO,4825,7
05/01/2015 0:00,OO,4825,18
03/01/2015 0:00,OO,4825,2
03/01/2015 0:00,OO,4826,-2
02/01/2015 0:00,OO,4826,-21
04/01/2015 0:00,OO,4826,-5
12/01/2015 0:00,OO,4826,1
07/01/2015 0:00,OO,4826,0
14/01/2015 0:00,OO,4826,0
09/01/2015 0:00,OO,4826,3
06/01/2015 0:00,OO,4826,-20
05/01/2015 0:00,OO,4826,-8
10/01/2015 0:00,OO,4826,17
13/01/2015 0:00,OO,4826,46
11/01/2015 0:00,OO,4826,132
08/01/2015 0:00,OO,4826,9
04/01/2015 0:00,OO,4827,
03/01/2015 0:00,OO,4827,8
02/01/2015 0:00,OO,4827,34
07/01/2015 0:00,OO,4827,30
12/01/2015 0:00,OO,4827,
14/01/2015 0:00,OO,4827,-21
13/01/2015 0:00,OO,4827,-9
09/01/2015 0:00,OO,4827,9
10/01/2015 0:00,OO,4827,2
06/01/2015 0:00,OO,4827,56
05/01/2015 0:00,OO,4827,3
11/01/2015 0:00,OO,4827,-15
08/01/2015 0:00,OO,4827,-32
10/01/2015 0:00,OO,4828,2
05/01/2015 0:00,OO,4828,80
08/01/2015 0:00,OO,4828,12
04/01/2015 0:00,OO,4828,11
11/01/2015 0:00,OO,4828,-7
03/01/2015 0:00,OO,4828,97
13/01/2015 0:00,OO,4828,-15
12/01/2015 0:00,OO,4828,-1
14/01/2015 0:00,OO,4828,-5
06/01/2015 0:00,OO,4828,-10
07/01/2015 0:00,OO,4828,-11
09/01/2015 0:00,OO,4828,
08/01/2015 0:00,OO,4829,58
10/01/2015 0:00,OO,4829,46
05/01/2015 0:00,OO,4829,-14
11/01/2015 0:00,OO,4829,-19
05/01/2015 0:00,OO,4829,-11
08/01/2015 0:00,OO,4829,16
11/01/2015 0:00,OO,4829,-14
10/01/2015 0:00,OO,4829,62
04/01/2015 0:00,OO,4829,-4
09/01/2015 0:00,OO,4829,-3
03/01/2015 0:00,OO,4830,-1
05/01/2015 0:00,OO,5644,21
03/01/2015 0:00,OO,5645,11
02/01/2015 0:00,OO,5645,-3
05/01/2015 0:00,OO,5645,-2
04/01/2015 0:00,OO,5645,-8
13/01/2015 0:00,OO,5645,-22
06/01/2015 0:00,OO,5645,-17
10/01/2015 0:00,OO,5645,3
09/01/2015 0:00,OO,5645,41
11/01/2015 0:00,OO,5645,-4
14/01/2015 0:00,OO,5645,-16
07/01/2015 0:00,OO,5645,-29
12/01/2015 0:00,OO,5645,-14
08/01/2015 0:00,OO,5645,-18
11/01/2015 0:00,OO,5645,-11
12/01/2015 0:00,OO,5645,42
09/01/2015 0:00,OO,5645,48
07/01/2015 0:00,OO,5645,-7
14/01/2015 0:00,OO,5645,-3
08/01/2015 0:00,OO,5645,-15
03/01/2015 0:00,OO,5646,-25
05/01/2015 0:00,OO,5646,-13
02/01/2015 0:00,OO,5646,4
04/01/2015 0:00,OO,5646,-7
11/01/2015 0:00,OO,5646,164
12/01/2015 0:00,OO,5646,-5
10/01/2015 0:00,OO,5646,1
06/01/2015 0:00,OO,5646,14
13/01/2015 0:00,OO,5646,44
09/01/2015 0:00,OO,5646,-19
14/01/2015 0:00,OO,5646,-21
08/01/2015 0:00,OO,5646,-3
05/01/2015 0:00,OO,5646,
02/01/2015 0:00,OO,5646,-9
07/01/2015 0:00,OO,5646,-7
03/01/2015 0:00,OO,5646,-13
07/01/2015 0:00,OO,5647,-7
12/01/2015 0:00,OO,5647,-9
09/01/2015 0:00,OO,5647,-8
14/01/2015 0:00,OO,5647,-6
08/01/2015 0:00,OO,5647,3
11/01/2015 0:00,OO,5647,2
13/01/2015 0:00,OO,5647,-5
06/01/2015 0:00,OO,5647,7
02/01/2015 0:00,OO,5647,-13
04/01/2015 0:00,OO,5647,-6
03/01/2015 0:00,OO,5647,-9
05/01/2015 0:00,OO,5647,130
12/01/2015 0:00,OO,5648,-9
05/01/2015 0:00,OO,5648,
02/01/2015 0:00,OO,5648,9
03/01/2015 0:00,OO,5648,4
04/01/2015 0:00,OO,5648,
11/01/2015 0:00,OO,5648,58
08/01/2015 0:00,OO,5648,3
14/01/2015 0:00,OO,5648,-13
10/01/2015 0:00,OO,5648,-10
09/01/2015 0:00,OO,5648,0
07/01/2015 0:00,OO,5648,-19
05/01/2015 0:00,OO,5649,-5
04/01/2015 0:00,OO,5649,135
08/01/2015 0:00,OO,5649,3
06/01/2015 0:00,OO,5649,81
13/01/2015 0:00,OO,5649,49
09/01/2015 0:00,OO,5649,73
11/01/2015 0:00,OO,5649,127
14/01/2015 0:00,OO,5649,46
07/01/2015 0:00,OO,5649,37
03/01/2015 0:00,OO,5649,161
02/01/2015 0:00,OO,5649,21
12/01/2015 0:00,OO,5649,22
09/01/2015 0:00,OO,5650,10
08/01/2015 0:00,OO,5650,157
12/01/2015 0:00,OO,5650,17
11/01/2015 0:00,OO,5650,49
03/01/2015 0:00,OO,5650,72
04/01/2015 0:00,OO,5650,-1
13/01/2015 0:00,OO,5650,7
05/01/2015 0:00,OO,5650,69
03/01/2015 0:00,OO,4973,62
05/01/2015 0:00,OO,4974,-5
02/01/2015 0:00,OO,4974,2
09/01/2015 0:00,OO,4974,824
14/01/2015 0:00,OO,4974,-14
12/01/2015 0:00,OO,4974,8
08/01/2015 0:00,OO,4974,-6
07/01/2015 0:00,OO,4974,4
04/01/2015 0:00,OO,4974,52
10/01/2015 0:00,OO,4974,12
03/01/2015 0:00,OO,4974,23
11/01/2015 0:00,OO,4974,-1
06/01/2015 0:00,OO,4974,78
13/01/2015 0:00,OO,4974,23
08/01/2015 0:00,OO,4974,-5
07/01/2015 0:00,OO,4974,76
09/01/2015 0:00,OO,4974,10
12/01/2015 0:00,OO,4974,9
06/01/2015 0:00,OO,4974,-14
11/01/2015 0:00,OO,4974,-6
13/01/2015 0:00,OO,4974,-9
10/01/2015 0:00,OO,4974,4
03/01/2015 0:00,OO,4974,212
14/01/2015 0:00,OO,4974,10
04/01/2015 0:00,OO,4974,18
02/01/2015 0:00,OO,4975,91
05/01/2015 0:00,OO,4975,81
03/01/2015 0:00,OO,4975,83
04/01/2015 0:00,OO,4975,20
08/01/2015 0:00,OO,6213,
13/01/2015 0:00,OO,6213,247
07/01/2015 0:00,OO,6213,77
09/01/2015 0:00,OO,6213,24
06/01/2015 0:00,OO,6213,19
14/01/2015 0:00,OO,6213,45
12/01/2015 0:00,OO,6213,41
04/01/2015 0:00,OO,6213,46
05/01/2015 0:00,OO,6213,
02/01/2015 0:00,OO,6213,129
11/01/2015 0:00,OO,6213,20
09/01/2015 0:00,OO,6213,33
12/01/2015 0:00,OO,6213,28
14/01/2015 0:00,OO,6213,-4
07/01/2015 0:00,OO,6213,-8
08/01/2015 0:00,OO,6213,49
13/01/2015 0:00,OO,6213,9
06/01/2015 0:00,OO,6213,13
03/01/2015 0:00,OO,6213,11
02/01/2015 0:00,OO,6216,21
04/01/2015 0:00,OO,6216,20
11/01/2015 0:00,OO,6216,-4
05/01/2015 0:00,OO,6216,-7
02/01/2015 0:00,OO,6216,15
03/01/2015 0:00,OO,6217,11
05/01/2015 0:00,OO,6217,-10
04/01/2015 0:00,OO,6217,-18
02/01/2015 0:00,OO,6217,10
13/01/2015 0:00,OO,6217,50
09/01/2015 0:00,OO,6217,175
14/01/2015 0:00,OO,6217,25
12/01/2015 0:00,OO,6217,51
08/01/2015 0:00,OO,6217,92
11/01/2015 0:00,OO,6217,6
02/01/2015 0:00,OO,6217,-15
05/01/2015 0:00,OO,6217,-3
03/01/2015 0:00,OO,6217,53
11/01/2015 0:00,OO,6218,34
05/01/2015 0:00,OO,6218,-27
02/01/2015 0:00,OO,6218,41
03/01/2015 0:00,OO,6218,-2
04/01/2015 0:00,OO,6218,-19
06/01/2015 0:00,OO,6218,-29
13/01/2015 0:00,OO,6218,-33
07/01/2015 0:00,OO,6218,-24
12/01/2015 0:00,OO,6218,-9
09/01/2015 0:00,OO,6218,15
10/01/2015 0:00,OO,6218,-23
14/01/2015 0:00,OO,6218,-10
08/01/2015 0:00,OO,6218,-8
02/01/2015 0:00,OO,6218,-11
03/01/2015 0:00,OO,6218,7
04/01/2015 0:00,OO,6218,18
05/01/2015 0:00,OO,6218,0
12/01/2015 0:00,OO,6219,
02/01/2015 0:00,OO,6219,6
03/01/2015 0:00,OO,6219,204
13/01/2015 0:00,OO,6219,99
06/01/2015 0:00,OO,6219,133
10/01/2015 0:00,OO,6219,-12
09/01/2015 0:00,OO,6219,1
05/01/2015 0:00,OO,6219,122
07/01/2015 0:00,OO,6219,45
04/01/2015 0:00,OO,6219,143
14/01/2015 0:00,OO,6219,86
08/01/2015 0:00,OO,6219,244
11/01/2015 0:00,OO,6219,110
09/01/2015 0:00,OO,6220,30
14/01/2015 0:00,OO,6220,54
04/01/2015 0:00,OO,6220,6
07/01/2015 0:00,OO,6220,70
06/01/2015 0:00,OO,6220,-11
11/01/2015 0:00,OO,6220,21
08/01/2015 0:00,OO,6220,23
02/01/2015 0:00,OO,6220,1
03/01/2015 0:00,OO,6220,22
05/01/2015 0:00,OO,6220,17
12/01/2015 0:00,OO,6220,13
13/01/2015 0:00,OO,6220,14
08/01/2015 0:00,OO,6220,-3
03/01/2015 0:00,OO,6220,-11
06/01/2015 0:00,OO,6220,13
10/01/2015 0:00,OO,6220,
12/01/2015 0:00,OO,6220,2
11/01/2015 0:00,OO,6220,-13
14/01/2015 0:00,OO,6220,-4
07/01/2015 0:00,OO,6220,5
13/01/2015 0:00,OO,6220,5
09/01/2015 0:00,OO,6220,7
04/01/2015 0:00,OO,6220,-8
05/01/2015 0:00,OO,6220,1
02/01/2015 0:00,OO,6220,1
11/01/2015 0:00,OO,6221,55
10/01/2015 0:00,OO,6221,-19
14/01/2015 0:00,OO,6221,5
06/01/2015 0:00,OO,6221,1
03/01/2015 0:00,OO,6221,-9
08/01/2015 0:00,OO,6221,-6
05/01/2015 0:00,OO,6221,12
09/01/2015 0:00,OO,6221,65
12/01/2015 0:00,OO,6221,
02/01/2015 0:00,OO,6221,-1
04/01/2015 0:00,OO,6221,73
07/01/2015 0:00,OO,6221,3
13/01/2015 0:00,OO,6221,39
11/01/2015 0:00,OO,2587,52
03/01/2015 0:00,OO,2587,87
05/01/2015 0:00,OO,2587,12
04/01/2015 0:00,OO,2587,-7
09/01/2015 0:00,OO,2587,8
12/01/2015 0:00,OO,2588,6
13/01/2015 0:00,OO,2588,6
09/01/2015 0:00,OO,2588,-11
05/01/2015 0:00,OO,2588,21
11/01/2015 0:00,OO,2588,20
04/01/2015 0:00,OO,4668,5
02/01/2015 0:00,OO,4668,4
03/01/2015 0:00,OO,4668,-4
02/01/2015 0:00,OO,4669,53
13/01/2015 0:00,OO,4669,-3
10/01/2015 0:00,OO,4669,-5
08/01/2015 0:00,OO,4669,17
04/01/2015 0:00,OO,4669,1
06/01/2015 0:00,OO,4669,7
05/01/2015 0:00,OO,4669,11
14/01/2015 0:00,OO,4669,-20
07/01/2015 0:00,OO,4669,-12
12/01/2015 0:00,OO,4669,-16
09/01/2015 0:00,OO,4669,-10
11/01/2015 0:00,OO,4669,-6
03/01/2015 0:00,OO,4669,35
05/01/2015 0:00,OO,4669,13
04/01/2015 0:00,OO,4669,-8
11/01/2015 0:00,OO,4669,-16
14/01/2015 0:00,OO,4669,-18
06/01/2015 0:00,OO,4669,-6
10/01/2015 0:00,OO,4669,-10
08/01/2015 0:00,OO,4669,0
09/01/2015 0:00,OO,4669,-20
13/01/2015 0:00,OO,4669,-7
07/01/2015 0:00,OO,4669,-24
12/01/2015 0:00,OO,4669,-16
02/01/2015 0:00,OO,4669,58
14/01/2015 0:00,OO,4670,-25
08/01/2015 0:00,OO,4670,-2
13/01/2015 0:00,OO,4670,-17
09/01/2015 0:00,OO,4670,31
11/01/2015 0:00,OO,4670,-16
12/01/2015 0:00,OO,4670,50
06/01/2015 0:00,OO,4670,35
07/01/2015 0:00,OO,4670,87
05/01/2015 0:00,OO,4670,40
05/01/2015 0:00,OO,4670,
07/01/2015 0:00,OO,4670,66
12/01/2015 0:00,OO,4670,-7
11/01/2015 0:00,OO,4670,-8
14/01/2015 0:00,OO,4670,-17
08/01/2015 0:00,OO,4670,50
13/01/2015 0:00,OO,4670,-4
06/01/2015 0:00,OO,4670,16
09/01/2015 0:00,OO,4670,8
03/01/2015 0:00,OO,4670,12
02/01/2015 0:00,OO,4670,1
04/01/2015 0:00,OO,4670,10
03/01/2015 0:00,OO,4670,0
02/01/2015 0:00,OO,4670,-14
04/01/2015 0:00,OO,4670,8
06/01/2015 0:00,OO,4671,36
06/01/2015 0:00,OO,4853,-9
10/01/2015 0:00,OO,4853,5
03/01/2015 0:00,OO,4853,-2
05/01/2015 0:00,OO,4854,-2
10/01/2015 0:00,OO,4854,8
02/01/2015 0:00,OO,4854,12
12/01/2015 0:00,OO,4854,78
11/01/2015 0:00,OO,4854,2
14/01/2015 0:00,OO,4854,3
04/01/2015 0:00,OO,4854,-6
07/01/2015 0:00,OO,4854,-3
03/01/2015 0:00,OO,4854,-3
13/01/2015 0:00,OO,4854,-11
06/01/2015 0:00,OO,4854,-11
09/01/2015 0:00,OO,4854,3
08/01/2015 0:00,OO,4854,-15
06/01/2015 0:00,OO,4855,-10
07/01/2015 0:00,OO,4855,-6
06/01/2015 0:00,OO,4855,-11
07/01/2015 0:00,OO,4855,-10
08/01/2015 0:00,OO,4855,14
09/01/2015 0:00,OO,4855,32
11/01/2015 0:00,OO,4855,30
12/01/2015 0:00,OO,4855,-4
02/01/2015 0:00,OO,4856,193
06/01/2015 0:00,OO,4856,-2
10/01/2015 0:00,OO,4856,-1
05/01/2015 0:00,OO,4856,7
04/01/2015 0:00,OO,4856,9
07/01/2015 0:00,OO,4856,22
13/01/2015 0:00,OO,4856,42
09/01/2015 0:00,OO,4856,-6
12/01/2015 0:00,OO,4856,-6
11/01/2015 0:00,OO,4856,-13
14/01/2015 0:00,OO,4856,-9
08/01/2015 0:00,OO,4856,64
03/01/2015 0:00,OO,4856,9
14/01/2015 0:00,OO,4856,-1
11/01/2015 0:00,OO,4856,-17
12/01/2015 0:00,OO,4856,-6
09/01/2015 0:00,OO,4856,16
13/01/2015 0:00,OO,4856,32
07/01/2015 0:00,OO,4856,13
06/01/2015 0:00,OO,4856,4
10/01/2015 0:00,OO,4856,-4
02/01/2015 0:00,OO,4856,201
08/01/2015 0:00,OO,4856,45
